0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,2,5,1,3,2,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,10,8,9,1,2,11,12,13,14,15,5,1,1,11,2,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,1,9,10,6,1,1,1,1,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,15,1,19,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,4,3,2,15,8,5,13,20,21,2,5,13,2,5,13,21,2,8,5,13,1,1,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,21,5,1,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,6,23,4,19,5,13,2,12,19,21,18,15,24,5,13,1,2,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,2,25,21,2,4,22,10,13,21,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,6,26,10,13,2,27,15,24,25,2,3,1,2,10,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,8,9,10,13,5,1,2,3
0,0,0,0,0,0,0,28,29,21,1,11,25,21,2,2,2,22,4,11,13,2,5,13,21,2,3,1,29,6,7,4,27,9,10,6,5,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,29,1,19,5,1,29,1,29,12,1,5,18,5,2,29,19,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,22,21,6,15,21,19,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10,13,2,2,2,5,2,30,21,1,2,31,11,7,6,10,13,19,2,12,25,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,32,2,21,2,22,5,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,21,5,6,7,21,4,10,21,5,6,3,10,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,22,23,5,13,5,6,3,32,4,26,6,10,13,2,2,8,5,1,12,1,3,2
0,0,0,0,0,0,6,7,25,2,4,15,17,18,32,6,15,9,13,2,5,1,8,19,25,13,21,18,13,2,3,10,21,1,2,2,1,4,22,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,1,5,13,21,1,3,1,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,12,15,19,9,10,6,29,12,25,2,15,3,1,32,6,15,6,3,28,29,13,2,2,3,2,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,23,10,7,13,21,2,2,4,4,5,25,2,2
0,0,0,0,0,0,0,0,0,0,6,4,15,5,1,29,2,6,26,4,10,13,2,5,27,6,15,3,25,18,15,2,3,2,11,13,2,15,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10,13,18,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,3,2,1,1,1,1,21,17,1,17,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,2,18,7,34,19,2,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,22,4,8,5,1,3,6,7,19,9,10,9,10,24,13,21,2,5,6,3,1,1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,26,10,8,6,6,3,12,1,2,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,22,8,21,21,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,21,5,13,2,5,25,2,5,6,15,9,1,17,29,12,13,2,5,35,21,2,3,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,36,1,7,24,5,13,2,2,29,12,4,10,8,25,13,2,17,6,7,13,2,9,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,2,26,10,17,2,2,11,1,10,25,21,2,12,7,18,15,2,21,2,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,2,5,19,2,5,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,5,21,2,22,5,19,19,12,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,10,25,18,7,32,6,7,4,5,13,2,21,1,5,13,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,21,8,13,24,4,3,1,21,5,1,29,13,2,2,5,4,18,3,26,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,4,5,21,2,2,29,1,22,11,1,22,13,2,27,15,17,18,5,1,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,22,4,21,1,1,1,17,2,2,5,21,21,2,2,2,2,21,2,1,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,26,13,10,3,4,3,9,10,37,13,18,27,15,13,18,9,10,6,24,7,8,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,2,5,17,2,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,5,17,7,22,4,27,6,7,9,10,19,5,25,1,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,15,5,2,1,2,4
0,0,0,0,0,6,7,27,1,1,1,1,29,1,1,1,1,1,3,1,1,1,1,1,1,1,2,3,8,13,18,7,2,3,12,1,1,3,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,1,11,1,1,22,1,1,13,4,11,11,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,32,6,7,4,21,2,9,10,12,6,7,11,2,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,7,19,6,21,1,1,1,4,4,3,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,32,13,18,7,21,21,2,15,13,2,18,7,21,18,3,1,1,1,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2,5,13,1,17,11,1,17,3,1,1,1,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,27,4,26,13,21,10,5,13,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,13,21,2,6,22,10,13,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,10,21,5,6,9,10,21,5,6,7,9,10,24,4,4,3,19,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,4,19,4,12,4,25,2,21,2,1,1,1,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,10,25,21,2,9,10,23,21,2,2,4,4,7,13,2,15,4,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,19,2,12,4,1,2,19,2,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,5,17,34,21,2,5,13,21,21,13,18,7,21,21,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,21,29,21,18,5,25,18,7,8,5,5,19,3,11,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,18,7,9,10,18,12,4,10,5,6,21,2,6,24,12,2
