0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,14,1015,19,1516,1880,32,8269,1,5142,150,12,3,1243,43,44,25,6,3,4,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,1881,2,1882,547,25,6,4,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,1881,2,1882,547,8270,5,25,6,79,586,30,1373,7,4,3029,413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,94,2522,1080,9,5143,19,300,5144,20,1374,8271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,94,2522,1080,9,5143,19,300,5144,20,1374,1,99,3030,5,3031,8,762,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,1881,2,1882,547,5145,8272,5,25,6,2,8,2523,8273,5,3783,4,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,5,25,6,37,16,94,48,2157,1881,2,1882,547,586,30,1373,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,79,586,7,14,5147,53,8274,135,8275,903,2524,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,195,1882,547,5,219,94,396,3784,3785,642,4,25,6,17,3032,3786,3033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,1881,2,1882,547,7,4,5148,5,25,6,79,1244,5,94,2,102,79,586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,108,9,1081,15,5,3787,159,41,446,8276,21,446,8277,5149,1883,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,2158,182,8278,8279,12,14,1517,17,91,587,502,5,1375,11,5150,13,3034,25,6,1153,27,2525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,2157,1881,2,1882,547,4,8280,14,397,8281,5149,3788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,329,8282,21,1376,79,5151,1082,3789,15,315,5152,55,160,8,27,257,104,55,20,3790,55,8283,8284,1245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5153,25,6,8,65,2526,55,447,8285,20,3791,8,1375,11,904,5154,41,316,1518,5,503,13,10,1670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,33,1016,27,25,6,17,70,9,301,13,151,504,2527,8,19,67,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,17,40,436,317,5,16,6,2,763,80,334,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,18,2528,95,1519,164,153,5155,1,151,302,5156,5157,5158,8,5159,1,3035,5160,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,565,27,2160,100,379,47,398,1,1154,54,1377,25,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,42,8286,17,207,38,3036,3792,2,33,207,9,53,27,113,548,38,3036,3037,2,1016,8287,8288,566
0,0,0,0,0,0,0,0,0,25,6,11,94,2,2529,17,18,21,161,7,282,2,699,8289,13,27,27,5161,17,18,21,161,27,27,2,27,27,18,5162,21,8290,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1520,3038,8,17,8291,8292,41,183,60,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,201,475,7,1246,305,1378,1083,8293,2,69,274,20,425,19,5163,229,41,187,8294,183,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,105,258,191,3793,25,6,3039,11,1084,1671,13,1085,8295,78,5164,8296,23,3794,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,60,476,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040,25,6,476,335,23,528,10,1884,1155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,12,2,89,25,1156,21,762,2,14,5165,21,75,21,127,8297,161,842,2530,19,20,265,25,7,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,676,10,3040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,9,16,60,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1086,36,38,8298,11,20,8299,16,6,8,36,9,3042,2531,11,567,8300,101,414,1,178,8301,380,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8302,5,8303,8304,146,35,8305,8306,9,588,5,25,6,57,131,301,10,3040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5166,8307,7,101,567,93,3795,1,39,3796,2,59,20,397,2161,2532,41,25,6,2,8308,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,8,25,1156,3040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,34,6,176,49,306,109,307,36,1088,2,293,389,79,117,8,414,1,165,49,154,800,8,369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8309,425,7,1521,3797,16,6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,25,6,5167,8310,10,2533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,461,25,6,37,1885,21,1672,318,567,5,5168,5169,5170,13,8311,11,8312,59,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,51,9,16,6,80,9,16,763,13,58,50,110,719,3798,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,308,8313,15,302,601,37,89,2,50,8314,20,183,60,17,405,12,19,1017,8,1247,3799,192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315,8316,7,3,199,13,8317,56,8318,1,25,6,13,1522,1248,159,3,4,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,5171,1,720,309,5,20,8319,7,425,12,8320,31,28,3800,1,3044,20,319,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,25,6,32,2162,52,53,80,293,49,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,370,5172,5173,619,320,476,2,2534,50,127,764,18,905,34,6,2,33,148,8321,8,21,8322,8323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324,38,505,5174,11,245,5,8325,7,20,16,5,2535,3045,36,11,958,25,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,13,1523,8326,8,8327,10,52,9,3801,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8328,7,25,6,18,2528,95,1519,164,153,5155,1,151,302,5156,5157,5158,8,5159,1,3035,5160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,25,6,69,5175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8329,5176,5177,8330,906,7,34,2,2163,41,25,6,2,843,12,136,5163,229,172,8331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,8332,25,6,11,29,15,357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,17,8333,141,34,6,36,216,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,275,139,21,959,5,5178,28,208,8334,78,89,94,1,3046,8,6,1524,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,161,81,7,239,406,17,297,83,18,25,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,476,2,34,6,80,488,119,3047,13,167,8335,82,8336,21,85,1089,13,4,72,10,2533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,425,13,8337,45,2164,10,7,178,16,425,2,677,3803,41,25,6,13,2536,20,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,1153,27,844,16,60,15,330,549,267,320,3804,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1089,5,399,4,2,489,11,489,146,9,16,6,8,3805,1,8338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,35,3048,2,31,488,8339,11,20,16,6,1,1525,488,2,3049
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,17,2165,28,227,8,14,81,19,85,1249,1526,1250,11,51,9,301,52,1379,1,8340,49,1,845,3806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,719,188,1886,9,240,11,25,6,845,765,2533,3806,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,11,958,23,34,425,13,254,303,20,5179,11,122,7,8341,8342,766,2537,2166,1380,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180,5,25,6,4,1018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1887,8343,13,151,1673,107,5,531,1,2167,8344,5,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,3807,9,1251,5,1381,93,9,369,3808,1,1157,54,125,5181,31,14,8345,1,58,50,17,32,70,9,16,6,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,1,34,6,222,18,8346,148,643,321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,907,352,25,6,11,958,23,34,425,13,254,303,20,5179,11,122,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,3051,1525,488,54,112,189,1,42,8347,8348,79,16,6,1,4,765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,34,2,2163,41,25,6,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,20,960,7,8349,8350,8,415,5,5182,8351,23,131,34,6,19,2539,57,8352,9,343,506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,25,6,18,57,2540,8353,1,8354,2,17,152,141,3052,1,8355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1019,82,275,212,13,10,16,6,80,320,52,1528,36,9,3809,49,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8356,5,94,2,16,8357,36,25,6,2,320,1,437,54,589,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,38,3053,3054,5183,2541,119,1888,80,38,1382,8358,33,8359,36,9,16,60,13,202,590,8360,10,8361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,193,50,35,320,144,14,64,8362,426,78,343,448,1,140,87,18,5184,20,16,36,25,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,12,94,40,602,201,11,199,1,34,6,2168,95,321,8,320,78,438,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,2542,2,62,139,12,589,19,14,1674,1158,2,345,381,800,2,478,8363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,8364,2,5185,212,11,620,8365,101,2543,41,3810,19,20,16,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,16,6,100,1,335,17,2169,11,383,5,8366,603,78,5186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5187,5188,8367,7,3811,381,1674,2,845,846,2,1087,2,16,60,1,110,320,11,1889,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,16,6,148,239,406,8,14,200,7,20,8368,8369,19,85,1890,203,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,310,11,92,30,399,363,8370,320,1091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,310,11,92,7,146,416,215,31,311,23,644,13,202,2544,1675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,7,3,1676,8371,100,10,3812,11,251,5,3055,2,33,100,10,3,1,25,6,310,11,1383,10,8372,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,310,11,92,1,58,27,20,847,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,310,11,92,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,1891,11,92,10,246,20,371,847,8373,5,20,2545,1253,3813,8,5,2535,3045,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,5189,257,104,3056,88,1530,15,52,12,68,768,201,13,2170,110,54,8374,13,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,400,20,16,6,148,35,5190,2,1677,199,768,5191,142,5192,3815,5,5193,8,8375,81,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,310,11,92,7,199,961,5,5194,28,962,1,1085,180,9,958,23,306,16,5,5195,678,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,310,11,92,42,1892,23,1531,255,230,30,161,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,3816,41,8376,8,1532,1384,320,1091,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,18,5196,19,9,1678,5,8377,1,5197,449,329,59,5198,2,358,191,12,1893,3057,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1891,11,92,18,38,3058,604,19,43,68,196,2,18,5199,5,1020,507,5200,12,8378,14,8379,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,31,128,8380,57,25,6,2,5201,276,1092,1679,8,1248,8381,172,161,842,1527,2533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1385,11,1084,5202,57,310,11,92,7,1093,1680,1084,1671,13,1527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,87,78,16,6,54,1533,354,1894,2546,1,1157,1884,8,27,1254,1,58,110,427,2,1895,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,721,310,11,92,1,99,605,1255,23,8382,46,260,3818,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5203,297,192,5,1094,12,2171,9,3819,37,8383,12,1896,1159,5,8384,15,320,1091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,5205,722,2,5,1386,382,9,16,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,23,3059,18,20,490,1021,1,767,5,199,2,36,25,6,2,327,20,2547,490,1,2172,2,38,8385,1,1256,1531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,8386,21,25,6,15,31,50,67,12,143,125,5206,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,848,5,303,11,1084,5202,20,131,5207,3060,7,25,6,1,58,11,156,9,256,14,1093,15,4
