0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,2,5,1,3,6,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,10,6,9,10,1,2,11,12,13,14,15,5,1,1,11,2,4,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,1,10,6,7,1,1,1,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,15,1,19,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,4,3,2,15,9,5,13,20,21,2,5,13,2,5,13,21,2,9,5,13,1,1,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,21,5,1,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,7,23,4,19,5,13,2,12,19,21,18,15,24,5,13,1,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,2,25,21,2,4,22,6,13,21,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,7,26,6,13,2,27,15,24,25,2,3,1,2,6,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,9,10,6,13,5,1,2,3
0,0,0,0,0,0,0,28,29,21,1,11,25,21,2,2,2,22,4,11,13,2,5,13,21,2,3,1,29,7,8,4,27,10,6,7,5,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,29,1,19,5,1,29,1,29,12,1,5,18,5,2,29,19,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,7,22,21,7,15,21,19,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,13,2,2,2,5,2,30,21,1,2,31,11,8,7,6,13,19,2,12,25,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,32,2,21,2,22,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,21,5,7,8,21,4,6,21,5,7,3,6,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,22,23,5,13,5,7,3,32,4,26,7,6,13,2,2,9,5,1,12,1,3,2
0,0,0,0,0,0,7,8,25,2,4,15,17,18,32,7,15,10,13,2,5,1,9,19,25,13,21,18,13,2,3,6,21,19,21,2,1,1,1,2
