0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,3,3,3,5,3,3,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,3,3,3,5,3,7,8,1,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,1,1,1,1,3,1,2,3,9,3,10,6,4,3,11,1,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,10,3,3,8,10,1,3,3,3,5,3,8,3,12,9,10,10,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,3,1,3,3,3,4,3,11,1,3,5,5,3,3,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,13,10,10,3,8,10,6,3,2,5,7,5,5,3,10,3,3,3,9,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,6,3,3,14,15,3,3,3,3,3,1,1,1,1,1,1,1,6,1,1,1,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,1,6,3,3,3,3,3,11,11,10,3,3,3,3,4,3,3,3,3,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,3,10,10,3,3,1,3,8,1,1
0,0,0,0,0,0,0,0,0,0,10,3,3,1,3,1,14,3,3,3,2,3,1,3,11,3,3,3,3,3,11,10,3,3,3,3,3,3,8
0,0,0,0,0,0,0,3,11,11,11,1,10,3,2,1,2,3,3,6,3,11,11,11,1,3,3,3,15,10,3,3,3,3,3,3,3,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,3,3,3,3,2,16,3,17,3,3,3,3,11,18,1,3
0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,3,2,5,5,5,3,19,10,3,3,3,3,3,3,3,3,3,3,11,1,10,3,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,20,5,3,2,20,10,3,2,3,3,9,3,3,4,3,3,3,11,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,10,3,4,3,3,3,11,10,3,3,3,3,3,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19,1,3,1,3,3,14,15,3,14,15,10,3,8,1,3,3,3,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,1,1,1,8,3,1,1,1,1,1,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4,3,3,10,3,3,3,3,11,1,10,3,22,3,12,9,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,13,10,1,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,3,3,3,3,10,3,3,11,1,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,3,3,3,3,3,3,4,10,3,3,3,3,3,3,1,1,14,3,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,1,1,10,3,3,3,3,3,3,3,3,3,8,1,11,4,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,14,3,4,5,3,5,3,3,3,3,2,4,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,2,5,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,1,3,5,3,8,3,3,14,15,3,3,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,3,3,5,5,5,5,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,3,3,8,3,3,9,3,3,1,3,3,1,11,1,10,3,11,3,16,10,11,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,3,3,3,11,16,10,1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,14,10,3,1,11,1,13,10,1,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,14,9,5,5,3,11,1,13,10,3,3,9,3,9,3,3,11,1,10,3,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,14,15,3,5,3,3,14,15,10,3,1,3,3,9,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,4,3,3,10,3,8,3,3,3,14,6,2,3,3,2,5,9,3,3,15,3,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,11,1,10,3,3,3,3,11,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,3,3,3,3,6,11,11,11,3,11,11,1,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,3,3,12,15,3,3,9,3,3,3,3,3,3,4,3,3,15,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,15,1,8,3,3,2,10,3,3,2,5,3,3,3,9,3,3,1,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,2,3,3,10,3,2,5,5,5,5,3,3,3,11,1,10,1,3,1,11,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,15,1,3,3,10,3,1,1,11,1,3,3,3,3,3,3,3,11,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,9,14,6,3,4,3,3,3,3,10,3,3,1,1,5,4,3,3,3,3
