0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,2,3,8,7,9,9,10,11,5,12,13,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,10,5,16,1,3,8,3,11,3,14,9,7,3,17,3,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,4,6,5,19,15,15,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,18,17,1,3,8,20,21,21,20,2,14,2,2,3,9,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,22,11,22,23,19,1,3,9,11,5,6,17,9,19,18,17,1,11,12,19,5,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,15,15,7,23,6,12,1,24,3,18,17,1,9,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,9,9,9,23,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,17,15,8,25,6,9,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,3,15,15,2,23,6,5,8,19,2,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,17,20,9,15,16,8,9,9,3,3,14,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,15,16,8,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,1,9,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,26,15,17,1,3,11,1,3,3,8,1,3,14,27,2,14,9,16,19,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,9,9,9,9,9,9,9,3,29,12,5,17,3,14,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,23,9,9,17,9,23,8,3,10,24,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,13,23
0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,30,5,6,2,12,30,5,6,2,30,5,12,8,5,6,3,11,3,12,8,1,3,20,3
