0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4603,401,45,14,2791,42,474,46,429,42,1587,2792,6,10,23,348,1327,4,4604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793,161,4605,6,14,178,5,205,12,2794,52,4606,1,1131,42,242,259,579,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,1328,60,101,8,2795,107,61,4608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1588,3,162,5,278,41,13,18,18,13,4609,4,18,18,726,4610,4611,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,546,67,10,67,63,402,2,1589,1590,10,8,111,349,36,89,3,173,27,39,455,402,23,4612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613,42,2796,31,296,42,2797,1591,9,2,984,114,3,133,5,1132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,70,40,1329,7,74,1133,4614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,158,68,216,44,34,29,4615,101,216,430,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,14,1330,11,790,121,31,510,333,2798,14,59,119,4616,1,206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,3,173,13,36,86,324,48,4617,4618,456,231,1,4619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,8,985,986,21,158,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,69,46,20,2,4620,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,8,57,727,365,5,4621,75,2,4622,4623,29,117,475,15,136,457,1,247,1134,878,2027
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,53,212,2800,2801,16,4624,4625,4626,279,21,226,14,152,260,1,1592,987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,212,366,2802,190,2803,1331,1332,11,403,6,137,4627,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,161,183,4628
0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,21,55,8,80,18,232,55,14,80,18,127,23,9,21,8,66,152,10,80,9,21,2,68,13,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,71,196,11,19,511,17,1593,76,581,12,33,879,4629,1,136,6,10,880,1,2805,71,17,2028,4630,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,15,4,153,9,791,2806,2,2029,6,2030,792,1333,4631,13,4632,13
0,0,0,0,0,0,0,0,0,0,0,0,0,82,1334,124,2031,310,90,4633,2032,267,36,4634,15,431,459,3,16,793,16,97,16,296,280,16,2807,169,2033,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,4,22,4635,4636,261,7,671,4637,4638,133,672,64,1594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,262,12,288,27,476,20,19,114,3,79,18,4639,4640,4641,217,17,13,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,4642,6,5,205,77,1595,176,2809,673,11,97,4643,6,9,89,3,263,48,2,2034,12,70,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,881,64,30,2810,20,134,794,4644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,180,311,10,14,152,184,17,42,2035,381,455,1335,296,17,14,1,795,4645,91,796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,135,104,185,5,1596,51,28,2,1597,288,11,2,2036,4646,4647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,163,180,547,27,154,6,1598,112,5,432,2811,14,404,582,1,4648,4649,147,4650,9,478,4651,3,2812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,4652,48,4653,6,65,404,325,66,191,4,583,2037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654,22,4655,52,4656,2813,9,16,2814,4657,16,1,4658,3,4659,79,4660,197,3,367,148,2038,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,38,5,233,4661,122,326,2039,74,1599,460,207,4662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,87,32,405,11,2,2040,1,797,2816,1,4663,367,254
0,0,0,0,0,0,0,0,0,16,22,8,1135,21,95,14,118,3,128,23,184,248,6,85,674,60,184,23,9,6,14,57,128,23,1,35,4664,2817,16,4665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2041,798,138,22,127,5,154,4,351,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,36,224,19,4666,29,2,238,68,28,406,2042,1,1600,61,120,1601,19,79,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4667,3,4668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4669,19,1602,382,2,433,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,29,2,1603,4671,4672,4673,4674,2818,4675,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,20,2819,90,2820,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,296,3,208,63,675,77,111,988,10,83,2043,9,5,2044,12,4676,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677,4678,3,54,383,297,434,16,55,2821,12,129,2822,16,39,24,225,60,161,21,64,98,159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4679,25,45,8,83,48,55,196,64,26,41,5,105,51,61,4,249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,268,675,108,3,479,27,154,7,4680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,168,1604,159,2823,512,4681,14,298,164,72,14,49,260,67,2045,41,1605,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,69,45,180,2824,1336,4682,58,676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,474,250,57,165,44,25,20,19,2825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,401,45,14,118,3,384,4683,799,461,461,461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,38,989,4684,13,123,2826,123,5,4685,2827,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,990,2828,109,255,385,11,19,126,6,2,4686,12,119,2,71,299,352,4687,19,126,27,73,584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,585,99,267,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,1136,2,882,6,2,67,386,10,1606,23,4688,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,991,33,677,185,135,10,135
