0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,1423,1833,297,1,25,22,1,590,4058,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,1834,4060,2510,5,4061,539,1155,4062,5,49,1424,106,273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,86,32,2511,44,2512,339,385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4063,298,11,662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,1156,2,7,2513,2514,1425,46,2515,494,979,4064,1157,4065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,190,4066,4067,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,112,2516,79,1158,386,282,747,980,13,22,748,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,2517,100,1159,113,131,68,44,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,317,203,4069,749,6,4070,981,317,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,540,22,14,2
0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,138,225,12,1160,495,420,541,5,14,125,842,1,591,3,27,15,226,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,3,11,4071,451,3,542,3,85,109,162,3,4072,106,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,1161,1427,79,592,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,4073,4074,2518,4075,1835,40,4076,44,2519,39,5,387,4077,1162,17,4078,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,982,750,4079,543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,23,983,1836,69,1837,1,8,452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,751,213,2521,82,1,241,15,752,1428,1838,4081,4082,1
0,0,0,0,0,0,0,0,0,0,0,0,147,753,132,388,88,4083,163,2522,63,1429,253,14,1,8,8,593,8,318,8,8,4084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,2524,4085,2525,6,1163,984,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,148,82,3,1430,754,1,147,254,82,6,153,3,4086,4087,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,16,51,544,453,4088,4089,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1839,4090,3,663,127,69,15,545,1,2526,4091,2527,1,985,5,183,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,341,454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,4092,2,4093,455,4094,4095,4096,4097,4098,4099,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,240,339,986,843,87,139,4100,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,4,4101,4102,1,38,2528,1840,128,1,4103,1433,2529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,127,456,1,4104,4105,2530,4106,342,114,342,114,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,140,1164,1164,1434,664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2531,46,53,4107,4108,3,389,19,283,1,4109,4110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,256,158,1435,154,3,1165,1436,2532,54,594,755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,69,1841,155,127,2533,257,4111,5,4112,343,58,4113,63,844,155,34,147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,14,546,30,4114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,13,343,58,424,424,424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,284,16,159,169,27,15,73,16,55,4115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,118,2534,2535,1,11,61,1842,3,1437,757,845,1,4116,4117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,1843,2537,191,494,3,425,141,9,987,595,1843,390,1844,2538,987,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,7,2539,7,7,4118,7,1845,88,1438,1439,34,457,297,4119,4120,4121,4122,4123,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,6,426,6,4124,164,2541,258,365,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,95,30,1440,14,2542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,2543,259,57,242,2544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,160,596,846,4125
0,0,0,0,0,0,0,0,0,0,0,0,227,165,3,127,496,6,1846,11,496,42,75,1,1442,2545,2546,497,1,497,4126,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,2,2,1443,7,1444,9,2547,4127,547,1445,988,2548,5,9,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,48,285,540,5,2549,1847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,2550,4128,1446,4129,2551,989,2,2,319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4130,1166,7,4131,7,4132,56,4133,1166,4134,4135,1,4136,204,4137,2553,2554,4138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1848,320,4139,9,1848,98,1,2555,4140,1849,498,4141,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,241,990,1850,990,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,427,499,666,597,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,345,62,758,54,1,4142,1157,1434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,667,345,161,62,274,274,274,4143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,759,992,133,25,16,25,298,1851,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1448,498,1,594,755,1448,498,1,594,755,1448,498,1,594,755,1448,498,1,594,755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,169,546,185,11,300,760,848,4144,4145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4146,1449,598,2556,1450,120,118,4147,4148,993,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,125,3,4149,4150,761,115,4151,1,12,2557,4152,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,15,387,4153,4154,82,103,2558,4155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,64,1167,458,4156,994,243,1451,286,256,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,80,1852,275,1452,301,1169,4157,1453,192,994,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4158,2536,669,346,193,17,4159,459,4160,670,428,4161,1,4162,4163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4164,53,170,1853,11,136,1854,1,7,12,1454,2559,4165,4166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,15,228,4167,1455,2560,4168,1,4169,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170,3,366,4171,2561,1456,2562,1164,301,255,750,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,429,4172,4173,6,92,59,7,125,2563,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,4174,1457,2565,599,548,4175,4176,1855,2566,548,347,1458,139,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,4177,1856,2567,5,4178,1426,4179,81,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,15,367,96,38,3,37,150,672,151,1,4180,4181,600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,225,1857,2569,16,4182,501,601,229,302,1858,2570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571,4183,995,1170,126,2,2,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,4184,273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,4185,2,2,2,5,260,4186,2572,1859,4187,1859,4188,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,4189,299,850,100,4190,2,2,2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,4192,287,43,4193,4194,1860,673,2573,156,4195,68,4196,88,4197,4198,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,32,1861,261,391,4199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,262,93,2,4200,1459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,4201,3,4202,186,4203,392,1171,393,230,1862,851,2574,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1460,602,27,14,1461,4204,166,4205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206,194,44,6,2523,430,2575,18,4207,1863,2576,2577,4208,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,42,112,64,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,171,4209,1172,6,4210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,349,15,501,172,128,457,213,107,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,2578,1864,4212,98,141,4213,7,4214,7,2,243,762,674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4215,4216,2,8,140,4217,349,1462,4,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,282,989,675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,195,64,37,196,3,99,4219,763,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4220,5,287,18,1,4221,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,4223,1,2579,4224,4225,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,33,162,852,142,2,458,263,1430,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2580,184,32,38,344,14,4226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,3,4227,4228,92,1865,350,6,8,8,264,996,997,2581,2582,6,8,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,21,1174,2583,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,4229,502,764,7,998,6,7,4230,4231,7,4232,205,1,7,4233,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4234,252,4235,3,1866,66,195,7,2584,167,24,5,503,4236,321,460,4237,2585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,1175,17,603,84,4,1867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,174,68,70,68,16,42,2586,369,429,16,4239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,853,288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240,17,4241,45,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242,2587,765,4243,35,56,1463,45,5,2588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,175,259,396,73,38,176,4244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1869,3,53,677,1,2589,14,2,2,4245,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,4247,4248,71,9,766,170,1870,1,504,177,4249,53,4250,4251,4252,1
